Date,Time,ms,LEVEL,TEMPERATURE
6/5/2019,10:00:19 PM,0,0.597,21.9
6/5/2019,11:00:19 PM,0,0.61,21.8
6/6/2019,12:00:19 AM,0,0.599,21.7
6/6/2019,1:00:19 AM,0,0.589,21.5
6/6/2019,2:00:19 AM,0,0.582,21.4
6/6/2019,3:00:19 AM,0,0.58,21.4
6/6/2019,4:00:19 AM,0,0.58,21.4
6/6/2019,5:00:19 AM,0,0.581,21.3
6/6/2019,6:00:19 AM,0,0.583,21.1
6/6/2019,7:00:19 AM,0,0.583,20.9
6/6/2019,8:00:19 AM,0,0.583,20.8
6/6/2019,9:00:19 AM,0,0.583,20.9
6/6/2019,10:00:19 AM,0,0.587,21.1
6/6/2019,11:00:19 AM,0,0.585,21.5
6/6/2019,12:00:19 PM,0,0.58,22.3
6/6/2019,1:00:19 PM,0,0.587,22.7
6/6/2019,2:00:19 PM,0,0.585,23.4
6/6/2019,3:00:19 PM,0,0.586,23.8
6/6/2019,4:00:19 PM,0,0.571,24.3
6/6/2019,5:00:19 PM,0,0.565,24.7
6/6/2019,6:00:19 PM,0,0.567,24.9
6/6/2019,7:00:19 PM,0,0.57,25
